"","YearDecimal","Latitude30value","Latitude30uncertainty","Latitude33value","Latitude33uncertainty","Latitude37value","Latitude37uncertainty","Latitude41value","Latitude41uncertainty","Latitude44value","Latitude44uncertainty","Latitude49value","Latitude49uncertainty","Latitude53value","Latitude53uncertainty","Latitude58value","Latitude58uncertainty","Latitude64value","Latitude64uncertainty","Latitude72value","Latitude72uncertainty","Latitude90value","Latitude90uncertainty"
"1124",2002.395833,376.354,0.262,376.348,0.252,376.355,0.218,376.4,0.177,376.491,0.15,376.623,0.147,376.782,0.16,376.958,0.181,377.135,0.208,377.299,0.227,377.438,0.236
"1125",2002.416667,375.992,0.291,375.922,0.276,375.839,0.235,375.776,0.182,375.765,0.142,375.825,0.134,375.962,0.157,376.165,0.193,376.407,0.229,376.65,0.252,376.862,0.259
"1126",2002.4375,375.49,0.287,375.335,0.267,375.137,0.226,374.948,0.184,374.821,0.168,374.802,0.184,374.915,0.212,375.149,0.24,375.459,0.264,375.784,0.278,376.071,0.278
"1127",2002.458333,374.878,0.253,374.62,0.23,374.29,0.196,373.955,0.18,373.696,0.205,373.584,0.247,373.66,0.28,373.911,0.296,374.277,0.3,374.672,0.297,375.025,0.288
"1128",2002.479167,374.194,0.21,373.831,0.189,373.364,0.165,372.874,0.181,372.465,0.238,372.238,0.3,372.248,0.336,372.487,0.34,372.879,0.324,373.318,0.303,373.713,0.285
"1129",2002.5,373.479,0.185,373.02,0.17,372.425,0.158,371.781,0.19,371.214,0.262,370.846,0.333,370.754,0.369,370.936,0.363,371.308,0.33,371.75,0.293,372.156,0.267
"1130",2002.520833,372.681,0.217,372.16,0.199,371.482,0.18,370.725,0.204,370.016,0.275,369.497,0.345,369.269,0.379,369.343,0.365,369.64,0.32,370.035,0.27,370.411,0.24
"1131",2002.541667,371.926,0.275,371.277,0.285,370.418,0.298,369.454,0.336,368.557,0.39,367.903,0.427,367.596,0.422,367.627,0.373,367.898,0.299,368.272,0.235,368.626,0.206
"1132",2002.5625,371.143,0.32,370.455,0.341,369.549,0.354,368.513,0.381,367.517,0.418,366.741,0.436,366.296,0.414,366.188,0.352,366.331,0.272,366.595,0.208,366.862,0.186
"1133",2002.583333,370.378,0.344,369.686,0.372,368.781,0.393,367.732,0.421,366.689,0.451,365.826,0.455,365.259,0.416,365.006,0.34,365.002,0.253,365.134,0.191,365.294,0.177
"1134",2002.604167,369.666,0.354,369.01,0.385,368.16,0.414,367.16,0.45,366.131,0.48,365.227,0.476,364.565,0.425,364.177,0.337,364.023,0.242,364.014,0.179,364.056,0.169
"1135",2002.625,369.114,0.297,368.52,0.324,367.759,0.366,366.85,0.424,365.883,0.471,364.985,0.476,364.264,0.425,363.767,0.335,363.476,0.237,363.333,0.169,363.263,0.156
"1136",2002.645833,368.757,0.31,368.271,0.33,367.644,0.363,366.869,0.416,366.001,0.461,365.143,0.467,364.394,0.42,363.812,0.332,363.406,0.233,363.146,0.158,362.976,0.136
"1137",2002.666667,368.587,0.324,368.236,0.333,367.772,0.351,367.166,0.392,366.439,0.435,365.665,0.446,364.93,0.41,364.302,0.332,363.814,0.235,363.461,0.152,363.21,0.113
"1138",2002.6875,368.623,0.321,368.421,0.321,368.133,0.329,367.714,0.363,367.155,0.408,366.499,0.429,365.819,0.406,365.186,0.338,364.653,0.245,364.239,0.155,363.93,0.099
"1139",2002.708333,369.065,0.286,369.088,0.267,369.027,0.243,368.805,0.253,368.387,0.301,367.801,0.347,367.125,0.357,366.452,0.317,365.855,0.244,365.375,0.161,365.012,0.099
"1140",2002.729167,369.371,0.242,369.418,0.224,369.414,0.206,369.31,0.231,369.074,0.293,368.704,0.347,368.236,0.359,367.727,0.32,367.236,0.245,366.81,0.164,366.471,0.107
"1141",2002.75,369.848,0.199,369.9,0.184,369.927,0.179,369.911,0.222,369.829,0.296,369.663,0.354,369.405,0.363,369.077,0.321,368.718,0.245,368.376,0.167,368.086,0.12
"1142",2002.770833,370.461,0.185,370.508,0.173,370.545,0.173,370.587,0.224,370.625,0.3,370.628,0.356,370.56,0.363,370.409,0.319,370.193,0.247,369.954,0.177,369.733,0.139
"1143",2002.791667,371.178,0.212,371.221,0.201,371.26,0.202,371.33,0.259,371.435,0.354,371.538,0.428,371.586,0.444,371.547,0.394,371.427,0.3,371.263,0.202,371.097,0.141
"1144",2002.8125,371.94,0.268,371.98,0.257,372.011,0.238,372.086,0.262,372.222,0.332,372.391,0.394,372.536,0.407,372.615,0.362,372.621,0.284,372.574,0.214,372.506,0.189
"1145",2002.833333,372.688,0.333,372.738,0.322,372.773,0.284,372.855,0.261,373.011,0.286,373.222,0.326,373.435,0.336,373.606,0.307,373.715,0.267,373.768,0.251,373.787,0.272
"1146",2002.854167,373.382,0.396,373.454,0.387,373.509,0.335,373.61,0.268,373.791,0.23,374.036,0.232,374.299,0.24,374.536,0.243,374.72,0.264,374.847,0.312,374.93,0.372
"1147",2002.875,373.999,0.449,374.1,0.445,374.189,0.387,374.327,0.294,374.546,0.206,374.83,0.159,375.135,0.163,375.416,0.209,375.644,0.289,375.811,0.383,375.928,0.47
"1148",2002.895833,374.523,0.485,374.655,0.487,374.787,0.431,374.979,0.341,375.254,0.257,375.589,0.214,375.934,0.213,376.243,0.253,376.487,0.338,376.662,0.446,376.781,0.55
"1149",2002.916667,374.959,0.497,375.114,0.506,375.291,0.461,375.544,0.394,375.887,0.352,376.282,0.344,376.669,0.342,376.995,0.347,377.235,0.394,377.392,0.489,377.488,0.597
"1150",2002.9375,375.331,0.482,375.497,0.497,375.707,0.469,376.015,0.437,376.424,0.442,376.881,0.466,377.307,0.464,377.642,0.436,377.865,0.434,377.988,0.497,378.047,0.598
"1151",2002.958333,375.663,0.442,375.825,0.463,376.053,0.452,376.4,0.454,376.86,0.497,377.366,0.542,377.822,0.54,378.162,0.489,378.365,0.445,378.454,0.472,378.479,0.554
"1152",2002.979167,375.97,0.386,376.118,0.408,376.347,0.413,376.709,0.438,377.197,0.5,377.731,0.554,378.206,0.551,378.547,0.488,378.737,0.418,378.806,0.41,378.809,0.469
"1153",2003,376.197,0.302,376.307,0.298,376.516,0.303,376.883,0.35,377.392,0.426,377.952,0.482,378.444,0.479,378.794,0.42,378.981,0.347,379.037,0.319,379.016,0.353
"1154",2003.020833,376.539,0.273,376.629,0.258,376.806,0.253,377.134,0.285,377.604,0.341,378.131,0.383,378.605,0.379,378.954,0.33,379.158,0.264,379.243,0.224,379.257,0.235
"1155",2003.041667,376.878,0.271,376.951,0.241,377.098,0.216,377.38,0.219,377.796,0.246,378.276,0.269,378.724,0.265,379.074,0.23,379.306,0.181,379.436,0.14,379.503,0.131
"1156",2003.0625,377.196,0.292,377.264,0.246,377.39,0.199,377.632,0.18,377.996,0.191,378.426,0.205,378.845,0.201,379.196,0.177,379.46,0.14,379.643,0.106,379.767,0.089
"1157",2003.083333,377.484,0.317,377.558,0.26,377.678,0.202,377.897,0.182,378.22,0.204,378.608,0.228,379.001,0.228,379.354,0.202,379.646,0.165,379.876,0.135,380.053,0.127
"1158",2003.104167,377.729,0.34,377.82,0.275,377.952,0.21,378.167,0.198,378.47,0.237,378.831,0.275,379.205,0.279,379.557,0.25,379.869,0.207,380.133,0.175,380.348,0.169
"1159",2003.125,377.93,0.354,378.046,0.284,378.201,0.214,378.432,0.205,378.735,0.253,379.086,0.298,379.45,0.306,379.8,0.278,380.121,0.235,380.401,0.203,380.635,0.193
"1160",2003.145833,378.097,0.356,378.238,0.283,378.425,0.209,378.682,0.196,379.002,0.243,379.358,0.29,379.72,0.301,380.066,0.281,380.383,0.245,380.661,0.213,380.895,0.199
"1161",2003.166667,378.25,0.343,378.414,0.27,378.63,0.196,378.917,0.177,379.261,0.218,379.631,0.261,379.995,0.276,380.334,0.264,380.637,0.236,380.898,0.208,381.113,0.189
"1162",2003.1875,378.405,0.323,378.587,0.253,378.829,0.179,379.144,0.156,379.513,0.191,379.899,0.231,380.267,0.247,380.593,0.239,380.871,0.217,381.099,0.19,381.282,0.169
"1163",2003.208333,378.58,0.304,378.777,0.236,379.039,0.166,379.377,0.145,379.768,0.178,380.168,0.216,380.533,0.23,380.838,0.22,381.08,0.196,381.264,0.167,381.404,0.146
"1164",2003.229167,378.791,0.288,378.995,0.225,379.272,0.161,379.627,0.148,380.034,0.184,380.441,0.22,380.796,0.231,381.072,0.215,381.268,0.181,381.399,0.147,381.49,0.125
"1165",2003.25,379.032,0.276,379.239,0.22,379.526,0.167,379.895,0.164,380.314,0.205,380.72,0.244,381.057,0.251,381.295,0.225,381.439,0.181,381.514,0.136,381.553,0.11
"1166",2003.270833,379.281,0.265,379.486,0.222,379.781,0.182,380.164,0.19,380.591,0.237,380.994,0.279,381.309,0.285,381.506,0.25,381.597,0.194,381.618,0.135,381.609,0.1
"1167",2003.291667,379.508,0.262,379.705,0.233,380.006,0.21,380.401,0.225,380.836,0.276,381.234,0.321,381.526,0.325,381.685,0.285,381.731,0.214,381.708,0.139,381.664,0.09
"1168",2003.3125,379.676,0.277,379.856,0.264,380.156,0.251,380.559,0.267,381,0.318,381.394,0.364,381.669,0.367,381.802,0.32,381.819,0.237,381.772,0.146,381.711,0.079
"1169",2003.333333,379.741,0.313,379.892,0.315,380.182,0.302,380.587,0.311,381.031,0.355,381.423,0.4,381.691,0.403,381.816,0.351,381.829,0.261,381.785,0.162,381.731,0.091
"1170",2003.354167,379.675,0.36,379.784,0.37,380.047,0.353,380.439,0.348,380.877,0.381,381.268,0.421,381.542,0.424,381.682,0.372,381.721,0.283,381.71,0.19,381.691,0.133
"1171",2003.375,379.474,0.406,379.521,0.418,379.735,0.395,380.09,0.374,380.506,0.389,380.891,0.422,381.179,0.425,381.356,0.379,381.45,0.301,381.5,0.225,381.54,0.188
"1172",2003.395833,379.142,0.432,379.107,0.447,379.245,0.419,379.535,0.382,379.904,0.377,380.271,0.399,380.577,0.403,380.805,0.368,380.974,0.31,381.108,0.259,381.223,0.24
"1173",2003.416667,378.688,0.43,378.555,0.448,378.587,0.419,378.779,0.369,379.073,0.344,379.404,0.351,379.722,0.356,380.007,0.338,380.26,0.306,380.484,0.281,380.679,0.276
"1174",2003.4375,378.144,0.399,377.9,0.42,377.803,0.394,377.863,0.337,378.049,0.293,378.317,0.283,378.628,0.29,378.957,0.291,379.285,0.288,379.592,0.285,379.859,0.292
"1175",2003.458333,377.546,0.348,377.184,0.372,376.938,0.35,376.838,0.293,376.883,0.235,377.055,0.211,377.329,0.219,377.675,0.239,378.053,0.257,378.419,0.272,378.734,0.285
"1176",2003.479167,376.911,0.29,376.434,0.312,376.029,0.295,375.748,0.246,375.624,0.194,375.668,0.17,375.87,0.178,376.194,0.202,376.585,0.225,376.974,0.244,377.308,0.258
"1177",2003.5,376.245,0.243,375.664,0.257,375.102,0.245,374.635,0.215,374.325,0.196,374.214,0.199,374.308,0.206,374.57,0.208,374.93,0.207,375.303,0.209,375.623,0.217
"1178",2003.520833,375.551,0.228,374.883,0.23,374.18,0.216,373.535,0.215,373.038,0.24,372.759,0.272,372.72,0.28,372.886,0.255,373.178,0.214,373.5,0.18,373.778,0.172
"1179",2003.541667,374.864,0.323,374.088,0.342,373.205,0.36,372.336,0.403,371.626,0.459,371.183,0.485,371.037,0.453,371.139,0.369,371.389,0.26,371.677,0.166,371.921,0.128
"1180",2003.5625,374.132,0.387,373.318,0.414,372.351,0.439,371.359,0.489,370.504,0.551,369.914,0.576,369.633,0.534,369.617,0.429,369.769,0.294,369.977,0.169,370.156,0.103
"1181",2003.583333,373.382,0.442,372.553,0.479,371.547,0.505,370.488,0.552,369.544,0.609,368.853,0.628,368.466,0.577,368.348,0.463,368.405,0.316,368.534,0.181,368.65,0.104
"1182",2003.604167,372.67,0.472,371.854,0.514,370.853,0.54,369.786,0.58,368.815,0.625,368.076,0.636,367.623,0.582,367.426,0.466,367.405,0.322,367.463,0.193,367.524,0.126
"1183",2003.625,372.05,0.486,371.274,0.527,370.326,0.547,369.311,0.572,368.376,0.601,367.645,0.603,367.168,0.549,366.922,0.441,366.838,0.31,366.837,0.199,366.851,0.15
"1184",2003.645833,371.589,0.493,370.883,0.527,370.03,0.532,369.119,0.534,368.275,0.542,367.6,0.534,367.136,0.483,366.866,0.391,366.736,0.282,366.684,0.196,366.655,0.165
"1185",2003.666667,371.357,0.498,370.748,0.518,370.026,0.501,369.258,0.473,368.543,0.453,367.959,0.434,367.535,0.391,367.258,0.32,367.091,0.239,366.992,0.18,366.921,0.162
"1186",2003.6875,371.405,0.502,370.916,0.507,370.344,0.464,369.738,0.402,369.168,0.352,368.688,0.319,368.315,0.286,368.039,0.24,367.839,0.189,367.694,0.154,367.581,0.148
"1187",2003.708333,371.728,0.515,371.373,0.505,370.957,0.44,370.514,0.346,370.09,0.264,369.714,0.217,369.395,0.194,369.125,0.17,368.897,0.144,368.708,0.127,368.553,0.126
"1188",2003.729167,372.174,0.4,371.903,0.35,371.6,0.274,371.301,0.199,371.035,0.158,370.806,0.153,370.596,0.155,370.385,0.144,370.171,0.127,369.966,0.117,369.781,0.12
"1189",2003.75,372.862,0.428,372.688,0.375,372.488,0.293,372.299,0.219,372.148,0.186,372.026,0.193,371.902,0.198,371.745,0.187,371.553,0.166,371.345,0.149,371.146,0.149
"1190",2003.770833,373.658,0.455,373.572,0.401,373.458,0.318,373.358,0.249,373.298,0.23,373.267,0.248,373.222,0.26,373.126,0.248,372.969,0.22,372.777,0.197,372.581,0.192
"1191",2003.791667,374.477,0.471,374.468,0.419,374.424,0.339,374.395,0.276,374.41,0.269,374.457,0.296,374.488,0.312,374.458,0.3,374.354,0.269,374.197,0.24,374.024,0.233
"1192",2003.8125,375.249,0.472,375.303,0.423,375.318,0.349,375.345,0.294,375.423,0.295,375.54,0.326,375.647,0.344,375.693,0.331,375.656,0.298,375.554,0.268,375.421,0.259
"1193",2003.833333,375.93,0.452,376.034,0.411,376.094,0.345,376.169,0.299,376.301,0.304,376.484,0.337,376.667,0.353,376.795,0.338,376.837,0.305,376.803,0.276,376.724,0.269
"1194",2003.854167,376.496,0.413,376.636,0.383,376.734,0.33,376.85,0.294,377.033,0.301,377.279,0.33,377.537,0.342,377.746,0.325,377.869,0.292,377.908,0.266,377.89,0.264
"1195",2003.875,376.948,0.363,377.115,0.346,377.242,0.31,377.396,0.284,377.626,0.291,377.93,0.314,378.257,0.319,378.541,0.298,378.74,0.266,378.849,0.245,378.89,0.247
"1196",2003.895833,377.312,0.313,377.496,0.311,377.646,0.291,377.83,0.275,378.101,0.281,378.455,0.297,378.839,0.295,379.186,0.27,379.448,0.237,379.616,0.219,379.708,0.223
"1197",2003.916667,377.623,0.274,377.819,0.283,377.986,0.276,378.193,0.268,378.494,0.276,378.884,0.286,379.308,0.279,379.696,0.249,380.003,0.214,380.214,0.194,380.346,0.196
"1198",2003.9375,377.913,0.246,378.118,0.262,378.298,0.264,378.521,0.265,378.84,0.277,379.249,0.286,379.692,0.275,380.102,0.241,380.433,0.201,380.671,0.173,380.829,0.167
"1199",2003.958333,378.208,0.218,378.419,0.239,378.608,0.25,378.84,0.261,379.165,0.281,379.577,0.294,380.02,0.282,380.432,0.244,380.769,0.195,381.019,0.156,381.193,0.14
"1200",2003.979167,378.529,0.182,378.742,0.207,378.934,0.228,379.168,0.254,379.489,0.286,379.89,0.306,380.317,0.295,380.714,0.252,381.043,0.195,381.292,0.143,381.471,0.115
"1201",2004,378.977,0.218,379.247,0.252,379.463,0.274,379.667,0.292,379.903,0.319,380.188,0.338,380.509,0.327,380.837,0.283,381.145,0.227,381.411,0.178,381.633,0.15
"1202",2004.020833,379.306,0.176,379.563,0.204,379.772,0.233,379.974,0.271,380.205,0.316,380.479,0.345,380.781,0.336,381.085,0.288,381.369,0.225,381.617,0.169,381.826,0.138
"1203",2004.041667,379.619,0.16,379.866,0.175,380.072,0.207,380.277,0.26,380.511,0.318,380.778,0.353,381.06,0.344,381.334,0.294,381.585,0.224,381.802,0.163,381.985,0.13
"1204",2004.0625,379.905,0.177,380.145,0.18,380.356,0.211,380.572,0.267,380.815,0.327,381.079,0.365,381.341,0.355,381.581,0.301,381.789,0.226,381.963,0.159,382.11,0.124
"1205",2004.083333,380.148,0.222,380.39,0.232,380.613,0.256,380.848,0.298,381.107,0.351,381.372,0.384,381.616,0.373,381.817,0.315,381.975,0.235,382.098,0.16,382.199,0.121
"1206",2004.104167,380.35,0.29,380.601,0.313,380.842,0.329,381.099,0.352,381.377,0.385,381.647,0.409,381.873,0.394,382.036,0.334,382.142,0.248,382.211,0.166,382.264,0.121
"1207",2004.125,380.52,0.364,380.785,0.399,381.047,0.408,381.326,0.408,381.619,0.421,381.892,0.435,382.103,0.417,382.233,0.353,382.294,0.264,382.314,0.176,382.323,0.125
"1208",2004.145833,380.669,0.422,380.951,0.46,381.231,0.461,381.526,0.447,381.829,0.447,382.104,0.453,382.305,0.431,382.411,0.368,382.439,0.277,382.424,0.186,382.401,0.133
"1209",2004.166667,380.815,0.444,381.11,0.478,381.402,0.474,381.704,0.455,382.01,0.452,382.285,0.456,382.48,0.436,382.577,0.373,382.59,0.283,382.557,0.195,382.517,0.143
"1210",2004.1875,380.977,0.422,381.274,0.448,381.566,0.441,381.864,0.428,382.166,0.433,382.439,0.445,382.637,0.427,382.737,0.369,382.753,0.284,382.72,0.201,382.677,0.154
"1211",2004.208333,381.162,0.366,381.448,0.38,381.727,0.374,382.012,0.376,382.304,0.399,382.575,0.421,382.781,0.411,382.896,0.357,382.928,0.278,382.908,0.203,382.874,0.162
"1212",2004.229167,381.362,0.294,381.626,0.298,381.881,0.296,382.145,0.318,382.425,0.361,382.696,0.395,382.913,0.39,383.049,0.342,383.104,0.269,383.105,0.201,383.085,0.164
"1213",2004.25,381.562,0.233,381.792,0.226,382.017,0.232,382.259,0.271,382.528,0.33,382.801,0.375,383.032,0.375,383.189,0.329,383.266,0.259,383.286,0.191,383.279,0.155
"1214",2004.270833,381.911,0.228,382.222,0.231,382.527,0.275,382.819,0.356,383.079,0.431,383.28,0.462,383.403,0.433,383.451,0.356,383.443,0.259,383.408,0.174,383.371,0.134
"1215",2004.291667,382.004,0.185,382.27,0.203,382.546,0.268,382.827,0.363,383.093,0.444,383.309,0.477,383.45,0.446,383.516,0.364,383.524,0.259,383.502,0.162,383.474,0.11
"1216",2004.3125,382.032,0.161,382.265,0.203,382.522,0.288,382.801,0.394,383.075,0.481,383.3,0.514,383.45,0.478,383.524,0.387,383.541,0.271,383.531,0.163,383.516,0.101
"1217",2004.333333,381.976,0.167,382.184,0.226,382.431,0.325,382.712,0.441,382.99,0.532,383.22,0.563,383.374,0.521,383.453,0.42,383.483,0.296,383.49,0.184,383.495,0.125
"1218",2004.354167,381.817,0.194,382.003,0.263,382.241,0.369,382.52,0.49,382.8,0.583,383.031,0.612,383.188,0.563,383.279,0.454,383.331,0.325,383.367,0.219,383.407,0.172
"1219",2004.375,381.534,0.21,381.694,0.285,381.916,0.397,382.186,0.522,382.46,0.618,382.69,0.644,382.857,0.59,382.971,0.478,383.059,0.35,383.142,0.255,383.228,0.222
"1220",2004.395833,381.129,0.19,381.246,0.269,381.434,0.388,381.676,0.517,381.933,0.613,382.16,0.638,382.342,0.583,382.492,0.474,382.631,0.356,382.772,0.279,382.914,0.262
"1221",2004.416667,380.621,0.14,380.676,0.223,380.804,0.344,380.994,0.469,381.213,0.56,381.425,0.583,381.621,0.533,381.811,0.436,382.006,0.337,382.208,0.283,382.405,0.283
"1222",2004.4375,380.025,0.128,379.997,0.194,380.039,0.291,380.148,0.392,380.304,0.464,380.484,0.481,380.682,0.439,380.903,0.362,381.147,0.291,381.399,0.265,381.639,0.284
"1223",2004.458333,379.265,0.185,379.064,0.188,378.923,0.19,378.873,0.205,378.933,0.236,379.096,0.258,379.345,0.258,379.653,0.238,379.987,0.223,380.311,0.234,380.597,0.269
"1224",2004.479167,378.632,0.277,378.371,0.268,378.146,0.24,377.989,0.206,377.922,0.183,377.96,0.174,378.102,0.169,378.333,0.166,378.616,0.18,378.907,0.217,379.166,0.263
"1225",2004.5,377.957,0.345,377.624,0.322,377.303,0.278,377.024,0.224,376.813,0.184,376.702,0.17,376.709,0.169,376.828,0.175,377.024,0.196,377.247,0.233,377.449,0.277
"1226",2004.520833,377.228,0.379,376.81,0.336,376.382,0.279,375.973,0.231,375.615,0.219,375.347,0.232,375.205,0.243,375.192,0.245,375.277,0.254,375.408,0.275,375.532,0.303
"1227",2004.541667,376.441,0.393,375.925,0.327,375.384,0.258,374.849,0.228,374.353,0.255,373.941,0.296,373.655,0.316,373.508,0.314,373.475,0.31,373.504,0.316,373.541,0.329
"1228",2004.5625,375.618,0.413,374.995,0.334,374.341,0.26,373.691,0.241,373.078,0.287,372.548,0.339,372.143,0.361,371.879,0.355,371.736,0.342,371.668,0.337,371.622,0.338
"1229",2004.583333,374.776,0.464,374.049,0.395,373.294,0.324,372.554,0.292,371.86,0.318,371.251,0.36,370.765,0.377,370.417,0.364,370.188,0.344,370.042,0.331,369.927,0.324
"1230",2004.604167,373.954,0.534,373.141,0.485,372.312,0.419,371.516,0.363,370.784,0.348,370.145,0.363,369.624,0.367,369.23,0.347,368.948,0.319,368.747,0.298,368.585,0.285
"1231",2004.625,373.213,0.586,372.348,0.559,371.484,0.498,370.676,0.422,369.953,0.369,369.33,0.353,368.818,0.341,368.417,0.314,368.114,0.277,367.884,0.248,367.694,0.23
"1232",2004.645833,372.626,0.594,371.756,0.586,370.905,0.533,370.131,0.447,369.459,0.371,368.891,0.33,368.423,0.307,368.045,0.273,367.746,0.23,367.507,0.193,367.305,0.17
"1233",2004.666667,372.238,0.553,371.416,0.555,370.63,0.512,369.936,0.431,369.351,0.349,368.868,0.3,368.468,0.271,368.135,0.236,367.855,0.19,367.62,0.15,367.416,0.126
"1234",2004.6875,372.091,0.466,371.368,0.474,370.692,0.441,370.113,0.374,369.643,0.306,369.264,0.265,368.946,0.241,368.667,0.209,368.416,0.168,368.191,0.132,367.989,0.116
"1235",2004.708333,372.208,0.353,371.619,0.36,371.086,0.338,370.646,0.293,370.305,0.254,370.037,0.235,369.806,0.224,369.583,0.2,369.361,0.167,369.145,0.141,368.945,0.136
"1236",2004.729167,372.589,0.244,372.153,0.245,371.772,0.232,371.475,0.217,371.262,0.213,371.102,0.224,370.952,0.226,370.78,0.208,370.582,0.179,370.374,0.157,370.175,0.157
"1237",2004.75,373.183,0.187,372.901,0.178,372.669,0.17,372.509,0.182,372.417,0.214,372.355,0.246,372.277,0.256,372.15,0.237,371.973,0.2,371.77,0.171,371.571,0.166
"1238",2004.770833,373.927,0.194,373.783,0.185,373.684,0.182,373.645,0.209,373.659,0.261,373.686,0.305,373.672,0.314,373.584,0.283,373.425,0.229,373.228,0.179,373.03,0.162
"1239",2004.791667,374.75,0.216,374.718,0.216,374.726,0.223,374.787,0.265,374.892,0.331,374.996,0.384,375.039,0.39,374.988,0.344,374.849,0.264,374.661,0.186,374.469,0.148
"1240",2004.8125,375.583,0.225,375.634,0.232,375.722,0.255,375.862,0.319,376.042,0.404,376.213,0.468,376.309,0.471,376.294,0.408,376.178,0.303,376.005,0.194,375.824,0.129
"1241",2004.833333,376.362,0.219,376.467,0.234,376.61,0.276,376.81,0.363,377.053,0.468,377.288,0.54,377.445,0.539,377.486,0.462,377.421,0.334,377.295,0.195,377.157,0.092
"1242",2004.854167,377.048,0.217,377.187,0.238,377.371,0.292,377.618,0.394,377.916,0.511,378.207,0.589,378.417,0.585,378.503,0.497,378.477,0.355,378.382,0.202,378.269,0.083
"1243",2004.875,377.627,0.23,377.782,0.252,377.99,0.307,378.272,0.411,378.616,0.527,378.96,0.602,379.226,0.596,379.369,0.505,379.396,0.359,379.347,0.201,379.273,0.075
"1244",2004.895833,378.097,0.246,378.257,0.271,378.476,0.32,378.781,0.409,379.162,0.513,379.558,0.581,379.887,0.572,380.099,0.484,380.194,0.344,380.207,0.193,380.185,0.073
"1245",2004.916667,378.479,0.251,378.632,0.278,378.849,0.319,379.164,0.39,379.573,0.475,380.018,0.532,380.416,0.521,380.708,0.439,380.886,0.314,380.975,0.181,381.016,0.084
"1246",2004.9375,379.14,0.285,379.47,0.32,379.835,0.38,380.227,0.465,380.619,0.539,380.967,0.563,381.236,0.517,381.419,0.414,381.532,0.285,381.602,0.168,381.655,0.112
